六碼郵遞區號,電腦局號,郵務局號,局名,電腦局名,郵務電話,儲匯電話,郵務傳真,縣市,鄉鎮市區,地址,經度,緯度,平常日提供服務,平常日延時提供服務,週六提供服務,週日提供服務,週一 郵務,週二 郵務,週三 郵務,週四 郵務,週五 郵務,週一 儲匯,週二 儲匯,週三 儲匯,週四 儲匯,週五 儲匯,週六,週日,提供郵務業務延時服務郵局 週一至週五,提供郵務及儲匯業務延時服務郵局 週一至週五,營業時間備註,郵遞區號
800314,004127-6,800027,高雄青年郵局,高雄27支,(07)282-5716,(07)282-7498,(07)282-6087,高雄市,新興區,復興二路171號,120.3083,22.625092,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,80053
807057,004128-0,800028,高雄灣仔內郵局,高雄28支,(07)386-2656,(07)382-1357,(07)389-1064,高雄市,三民區,建工路679、681號,120.317441,22.647881,○,○,,,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,○,,,80778
812003,004129-3,800029,小港郵局,高雄29支,(07)821-8605,(07)821-8605,(07)812-0484,高雄市,小港區,小港一街1號,120.336886,22.564161,○,○,○,,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,09:00-12:00 , ,○,,,81242
802561,004130-5,800030,高雄師大郵局,高雄30支,(07)751-1343,(07)751-1343,(07)721-1062,高雄市,苓雅區,和平一路116號(高雄師範大學內),120.316223,22.622847,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,80201
807011,004132-2,800032,高雄九如二路郵局,高雄32支,(07)322-0780,(07)312-8294,(07)311-9884,高雄市,三民區,九如二路661、663號,120.293808,22.641725,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,80745
802025,004133-6,800033,高雄五塊厝郵局,高雄33支,(07)761-4810,(07)761-4810,(07)716-1013,高雄市,苓雅區,三多一路237號,120.330419,22.622269,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,80282
815007,004134-0,800034,大社郵局,高雄34支,(07)353-1730,(07)351-1348,(07)353-4032,高雄市,大社區,自強街9號,120.347106,22.731031,○,○,○,,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,09:00-12:00 , ,,○,,81547
811033,004135-3,800035,楠梓藍田郵局,高雄35支,(07)364-6624,(07)364-6624,(07)364-4470,高雄市,楠梓區,藍昌路430號,120.292365,22.730081,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,81148
806601,004136-7,800036,高雄西甲郵局,高雄36支,(07)334-3490,(07)334-3490,(07)336-4138,高雄市,前鎮區,復興三路94號,120.309957,22.609671,○,○,○,,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,09:00-12:00 , ,,○,,80654
812201,004137-1,800037,小港機場郵局,高雄37支,(07)801-1918,(07)801-1918,(07)803-0284,高雄市,小港區,中山四路2號(小港國際機場內),120.344373,22.570539,○,,,,08:30-16:30 ,08:30-16:30 ,08:30-16:30 ,08:30-16:30 ,08:30-16:30 ,08:30-16:30 ,08:30-16:30 ,08:30-16:30 ,08:30-16:30 ,08:30-16:30 , , ,,,,81252
806604,004138-4,800038,高雄草衙郵局,高雄38支,(07)821-2582,(07)821-2582,(07)812-0102,高雄市,前鎮區,草衙一路78、80號,120.322524,22.583594,○,○,○,,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,09:00-12:00 , ,○,,,80673
806016,004139-8,800039,高雄籬仔內郵局,高雄39支,(07)771-1009,(07)725-3095,(07)715-6054,高雄市,前鎮區,瑞隆路482號,120.328816,22.605429,○,○,○,,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,09:00-12:00 , ,○,,,80645
802320,004140-0,800040,高雄正言郵局,高雄40支,(07)751-8290,(07)751-8290,(07)721-0534,高雄市,苓雅區,中正一路322、324號,120.326759,22.62982,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,80284
800009,004141-3,800041,高雄順昌郵局,高雄41支,(07)222-3287,(07)222-3287,(07)222-1390,高雄市,新興區,七賢一路104、106號,120.314234,22.633962,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,80053
802662,004142-7,800042,高雄林華郵局,高雄42支,(07)771-6170,(07)761-8875,(07)721-0400,高雄市,苓雅區,三多二路249號,120.320803,22.619106,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,80266
811009,004143-1,800043,楠梓右昌郵局,高雄43支,(07)361-4445,(07)361-4445,(07)364-0133,高雄市,楠梓區,右昌街347號,120.288851,22.714648,○,,○,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,09:00-12:00 , ,,,,81149
806604,004144-4,800044,高雄佛公郵局,高雄44支,(07)831-6006,(07)831-6006,(07)812-0107,高雄市,前鎮區,后安路147號,120.322705,22.573539,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,80666
812039,004145-8,800045,高雄大林蒲郵局,高雄45支,(07)871-1345,(07)871-1345,(07)871-7014,高雄市,小港區,鳳林路82號,120.346567,22.526486,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,81261
804055,004146-1,800046,高雄前峰郵局,高雄46支,(07)581-8612,(07)581-8612,(07)585-4059,高雄市,鼓山區,九如四路2008、2010號,120.286245,22.668007,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,80448
812401,004147-5,800047,高雄中鋼郵局,高雄47支,(07)802-0283,(07)802-0283,(07)803-0141,高雄市,小港區,中鋼路1號〈中鋼公司福利社內〉,120.348606,22.553055,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,81233
807046,004148-9,800048,高雄民族社區郵局,高雄48支,(07)382-2625,(07)382-2625,(07)389-1045,高雄市,三民區,九如一路952號,120.316519,22.640334,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,80763
807399,004149-2,800049,高雄站後郵局,高雄49支,(07)311-4521,(07)311-4521,(07)311-9864,高雄市,三民區,博愛一路28號,120.303193,22.641994,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,80757
807031,004150-4,800050,高雄大順郵局,高雄50支,(07)384-7163,(07)384-7163,(07)389-1047,高雄市,三民區,大順二路207號,120.326315,22.643554,○,○,○,,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,09:00-12:00 , ,○,,,80787
812402,004151-8,800051,高雄台船郵局,高雄51支,(07)802-1442,(07)802-1442,(07)802-1440,高雄市,小港區,中鋼路3號(台船公司內),120.347328,22.553813,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,81234
814013,004152-1,800052,仁武郵局,高雄52支,(07)371-6005,(07)371-6005,(07)372-1145,高雄市,仁武區,中正路115號,120.348541,22.701711,○,○,○,,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,09:00-12:00 , ,○,,,81451
807056,004153-5,800053,高雄建工郵局,高雄53支,(07)383-5089,(07)383-5089,(07)380-2006,高雄市,三民區,大昌二路513、515、517號,120.330555,22.651111,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,80776
807375,004154-9,800054,高雄博愛路郵局,高雄54支,(07)322-5576,(07)322-5576,(07)313-1141,高雄市,三民區,博愛一路372號1樓,120.303788,22.650961,○,○,○,,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,09:00-12:00 , ,○,,,80757
813018,004155-2,800055,左營新莊仔郵局,高雄55支,(07)556-1083,(07)557-7411,(07)556-2021,高雄市,左營區,富民路356號,120.305293,22.664951,○,○,○,,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,09:00-12:00 , ,○,,,81358
807070,004156-6,800056,高雄鼎泰郵局,高雄56支,(07)342-5127,(07)342-5127,(07)347-2008,高雄市,三民區,民族一路519號,120.316197,22.66516,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,80792
811299,004157-0,800057,海軍官校郵局,高雄57支,(07)582-7759,(07)582-7759,(07)585-4061,高雄市,楠梓區,軍校路669號,120.292333,22.704633,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,81345
806602,004158-3,800058,高雄英德街郵局,高雄58支,(07)771-5893,(07)771-5893,(07)715-6049,高雄市,前鎮區,英德街149號,120.321469,22.613927,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,80656
804201,004159-7,800059,中山大學郵局,高雄59支,(07)525-0829,(07)525-0829,(07)525-0215,高雄市,鼓山區,蓮海路70號(西子灣國立中山大學內),120.265359,22.628043,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,80424
802007,004160-9,800060,高雄武廟郵局,高雄60支,(07)723-3650,(07)723-3650,(07)715-6051,高雄市,苓雅區,武廟路83號,120.329787,22.630508,○,○,○,,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,09:00-12:00 , ,○,,,80289
807033,004161-2,800061,高雄民壯郵局,高雄61支,(07)386-1194,(07)386-1194,(07)389-1046,高雄市,三民區,民壯路16、18、20、22號,120.340743,22.638914,○,○,○,,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,09:00-12:00 , ,○,,,80768
812009,004162-6,800062,高雄二苓郵局,高雄62支,(07)801-3486,(07)801-3486,(07)803-0114,高雄市,小港區,中山四路7、9、11號,120.347673,22.569241,○,,○,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,09:00-12:00 , ,,,,81257
807066,004163-0,800063,高雄大昌郵局,高雄63支,(07)389-8502,(07)389-8502,(07)389-8343,高雄市,三民區,大昌一路258號,120.321993,22.657046,○,,○,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,09:00-12:00 , ,,,,80785
802675,004164-3,800064,高雄文化中心郵局,高雄64支,(07)715-2673,(07)715-2673,(07)711-1448,高雄市,苓雅區,光華一路148-30號,120.316223,22.622847,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,80253
804012,004165-7,800065,高雄民強郵局,高雄65支,(07)561-5354,(07)561-5354,(07)533-0043,高雄市,鼓山區,九如四路636、638號,120.279255,22.648974,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,80448
811016,004166-1,800066,楠梓後勁郵局,高雄66支,(07)361-3972,(07)361-3972,(07)364-0614,高雄市,楠梓區,後昌路128號,120.310237,22.718147,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,81156
807577,004167-4,800067,高雄義民郵局,高雄67支,(07)386-8148,(07)386-8148,(07)389-7049,高雄市,三民區,大豐二路203號,120.330065,22.645948,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,80774
804051,004168-8,800068,高雄瑞豐郵局,高雄68支,(07)552-9669,(07)552-9669,(07)553-4048,高雄市,鼓山區,中華一路316之3號,120.291959,22.664833,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,80457
800004,004169-1,800069,高雄新田郵局,高雄69支,(07)215-8772,(07)215-8772,(07)215-6904,高雄市,新興區,新田路133號,120.303871,22.622213,○,○,,,12:00-19:30 ,12:00-19:30 ,12:00-19:30 ,12:00-19:30 ,12:00-19:30 ,12:00-19:30 ,12:00-19:30 ,12:00-19:30 ,12:00-19:30 ,12:00-19:30 , , ,,○,為利民眾下班後用郵，本局將於108年11月1日起調整週一至週五營業時間為12時至19時30分。<br>,80044
811605,004170-3,800070,楠梓亞洲城郵局,高雄70支,(07)363-9199,(07)363-9199,(07)364-0119,高雄市,楠梓區,壽民路222號,120.296554,22.71634,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,81152
807378,004172-1,800072,高雄醫學大學郵局,高雄72支,(07)321-7467,(07)321-7467,(07)323-0015,高雄市,三民區,十全一路100號(高雄醫學大學內),120.31095,22.646742,○,,,,09:00-17:00 ,09:00-17:00 ,09:00-17:00 ,09:00-17:00 ,09:00-17:00 ,09:00-17:00 ,09:00-17:00 ,09:00-17:00 ,09:00-17:00 ,09:00-17:00 , , ,,,,80708
804614,004173-4,800073,高雄高分院郵局,高雄73支,(07)553-5869,(07)553-5869,(07)552-4075,高雄市,鼓山區,明誠三路586號(高等法院高雄分院內),120.298847,22.661761,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,高等法院高雄分院<br>門禁管制時間12:00-13:30<br>,80402
813414,004174-8,800074,左營榮總郵局,高雄74支,(07)345-5239,(07)345-5239,(07)345-5265,高雄市,左營區,大中一路386號(榮總高雄分院內),120.322726,22.678414,○,,,,09:00-17:00 ,09:00-17:00 ,09:00-17:00 ,09:00-17:00 ,09:00-17:00 ,09:00-17:00 ,09:00-17:00 ,09:00-17:00 ,09:00-17:00 ,09:00-17:00 , , ,,,,81362
812035,004175-1,800075,高雄高松郵局,高雄75支,(07)803-5049,(07)803-5049,(07)806-4490,高雄市,小港區,高鳳路33-3、33-4號,120.371495,22.574372,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,81271
801762,004176-5,800076,高雄地方法院郵局,高雄76支,(07)216-8291,(07)216-8291,(07)216-8924,高雄市,前金區,市中一路171號(高雄地院內),120.290359,22.626309,○,,,,09:00-17:00 ,09:00-17:00 ,09:00-17:00 ,09:00-17:00 ,09:00-17:00 ,09:00-17:00 ,09:00-17:00 ,09:00-17:00 ,09:00-17:00 ,09:00-17:00 , , ,,,,80122
805006,004177-9,800077,高雄中洲郵局,高雄77支,(07)571-8784,(07)571-8784,(07)571-9264,高雄市,旗津區,旗津二路243號,120.295721,22.576297,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30, , ,,,,80546
812020,004178-2,800078,高雄宏平郵局,高雄78支,(07)803-1143,(07)803-1143,(07)802-1400,高雄市,小港區,宏平路322號,120.36046,22.569885,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,81268
807076,004179-6,800079,高雄鼎金郵局,高雄79支,(07)347-4504,(07)347-4504,(07)347-4491,高雄市,三民區,鼎強街264、266號,120.321882,22.668196,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,80790
807005,004181-1,800081,高雄中都郵局,高雄81支,(07)321-1086,(07)321-1086,(07)323-0444,高雄市,三民區,力行路89、91號,120.288445,22.638508,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,80747
804605,004182-5,800082,高雄凹仔底郵局,高雄82支,(07)552-7141,(07)552-7141,(07)554-3424,高雄市,鼓山區,明華路317號1樓,120.301388,22.663333,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,80453
811022,004183-9,800083,楠梓建楠郵局,高雄83支,(07)352-3590,(07)352-3590,(07)353-6101,高雄市,楠梓區,建楠路3號,120.329876,22.727282,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,81162
806602,004184-2,800084,高雄崗山仔郵局,高雄84支,(07)722-4150,(07)722-4150,(07)751-1140,高雄市,前鎮區,瑞北路39號,120.334949,22.609117,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,80646
812050,004185-6,800085,高雄中林子郵局,高雄85支,(07)871-6064,(07)871-6064,(07)871-3802,高雄市,小港區,中智街1號,120.365942,22.529016,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,81262
840203,004186-0,800086,義守大學郵局,高雄86支,(07)657-7328,(07)657-7328,(07)657-8614,高雄市,大樹區,學城路1段1號(義守大學內),120.406437,22.726331,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30, , ,,,,84001
812675,004187-3,800087,高雄桂林郵局,高雄87支,(07)791-5275,(07)791-5275,(07)791-8244,高雄市,小港區,桂華街130號,120.357957,22.583369,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,81274
813371,004188-7,800088,左營菜公郵局,高雄88支,(07)345-5598,(07)345-5598,(07)348-4746,高雄市,左營區,博愛三路520、522、524、526號,120.308937,22.679508,○,,○,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,09:00-12:00 , ,,,,81365
813031,004189-1,800089,左營福山郵局,高雄89支,(07)359-8435,(07)359-8435,(07)359-8430,高雄市,左營區,自由四路332號,120.316799,22.685092,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,81368
814240,004190-2,800090,仁武仁雄郵局,高雄90支,(07)374-0875,(07)374-0875,(07)374-0879,高雄市,仁武區,仁忠路79、81號,120.356111,22.677499,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,81463
811512,004191-6,800091,高雄高等行政法院郵局,高雄91支,(07)355-0418,(07)355-0418,(07)355-0422,高雄市,楠梓區,興楠路180號(高雄高等行政法院內),120.335398,22.731114,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,81167
813011,004192-0,800092,高雄郵件中心郵局,高雄92支,(07)310-9655,(07)310-9655,(07)310-9656,高雄市,左營區,民族一路853號,120.31832899999999,22.677494000000003,○,○,,,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,○,,,81362
811014,004193-3,800093,楠梓翠屏郵局,高雄93支,(07)360-3893,(07)360-3893,(07)360-3892,高雄市,楠梓區,德祥路129、131號,120.31009,22.726945,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,81154
806604,004194-7,800094,高雄君毅郵局,高雄94支,(07)537-3542,(07)537-3542,(07)537-3541,高雄市,前鎮區,中華五路963號,120.306329,22.601498,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,80674
814036,004195-1,800095,仁武八德郵局,高雄95支,(07)373-3510,(07)373-3510,(07)373-3514,高雄市,仁武區,八德南路396號,120.339922,22.681016,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,81455
830072,010100-3,830000,鳳山郵局,高雄96支,(07)746-2446-605、606,(07)746-2446-602、603,(07)748-0424,高雄市,鳳山區,中山東路86-2號,120.371928,22.624332,○,○,○,,08:30-20:00 ,08:30-20:00 ,08:30-20:00 ,08:30-20:00 ,08:30-20:00 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,09:00-12:00 , ,,○,<br>,83054
830251,010101-7,830001,陸軍官校郵局,高雄97支,(07)741-4947,(07)741-4947,(07)748-2105,高雄市,鳳山區,維武路1號(陸軍官校內),120.36577199999999,22.618772,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30, , ,,,,83059
